rsi_threshold,vol_mult,trailing_stop_pct,take_profit_pct,portfolio_return_pct,portfolio_sharpe,max_drawdown_pct,total_trades,beats_spy,per_stock
50,1.0,6.0,15.0,5.28278978553632,8.751530615891074,-12.911564307660289,25,False,"{'R': np.float64(0.1816617033187693), 'GWW': np.float64(0.06686664260494823), 'BEN': np.float64(0.1566336222208209), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.12223718969130914)}"
50,1.0,6.0,20.0,7.3162761725453915,9.335047806793488,-12.424419301473746,25,False,"{'R': np.float64(0.1816617033187693), 'GWW': np.float64(0.06686664260494823), 'BEN': np.float64(0.16127828731015548), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.025207535430190164)}"
50,1.0,8.0,12.0,2.494264438661653,2.2700736742975054,-27.25307766192101,27,False,"{'R': np.float64(0.18543437839393517), 'GWW': np.float64(0.06686664260494823), 'BEN': np.float64(0.1566336222208209), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.26543613211020833)}"
50,1.0,8.0,15.0,2.4188109371583355,8.159049322358765,-27.25307766192101,25,False,"{'R': np.float64(0.1816617033187693), 'GWW': np.float64(0.06686664260494823), 'BEN': np.float64(0.1566336222208209), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.26543613211020833)}"
50,1.0,8.0,20.0,4.015158597498045,8.69423964719238,-27.25307766192101,25,False,"{'R': np.float64(0.1816617033187693), 'GWW': np.float64(0.06686664260494823), 'BEN': np.float64(0.16127828731015548), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.19026341418255743)}"
50,1.2,4.0,12.0,1.6831067450223292,1.9156071760828415,-16.857878197749915,21,False,"{'R': np.float64(0.09348222895428004), 'GWW': np.float64(-0.014030136108877045), 'BEN': np.float64(0.11572931789158458), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.09224078430945781)}"
50,1.2,4.0,15.0,1.6291810933551678,2.8885541735081377,-16.857878197749915,20,False,"{'R': np.float64(0.07682144845303385), 'GWW': np.float64(-0.014030136108877045), 'BEN': np.float64(0.1296938158094727), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.09224078430945781)}"
50,1.2,4.0,20.0,3.1373122542446152,3.5232643531397905,-16.857878197749915,19,False,"{'R': np.float64(0.07682144845303385), 'GWW': np.float64(-0.014030136108877045), 'BEN': np.float64(0.10248096558369157), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(0.010378623960795696)}"
50,1.2,6.0,12.0,0.5269032488739667,1.5522493242074922,-19.956849923639755,21,False,"{'R': np.float64(0.09348222895428004), 'GWW': np.float64(-0.014030136108877045), 'BEN': np.float64(0.11572931789158458), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.15005095911687594)}"
50,1.2,6.0,15.0,0.47297759720680516,2.525196321632788,-19.956849923639755,20,False,"{'R': np.float64(0.07682144845303385), 'GWW': np.float64(-0.014030136108877045), 'BEN': np.float64(0.1296938158094727), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.15005095911687594)}"
50,1.2,6.0,20.0,2.384111657429142,3.3074628862461113,-19.956849923639755,19,False,"{'R': np.float64(0.07682144845303385), 'GWW': np.float64(-0.014030136108877045), 'BEN': np.float64(0.10248096558369157), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.02728140587997796)}"
50,1.2,8.0,12.0,-2.246324377883595,0.8555637220052695,-33.510086078159816,21,False,"{'R': np.float64(0.09348222895428004), 'GWW': np.float64(-0.014030136108877045), 'BEN': np.float64(0.11572931789158458), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.288712340454754)}"
50,1.2,8.0,15.0,-2.3002500295507566,1.8285107194305656,-33.510086078159816,20,False,"{'R': np.float64(0.07682144845303385), 'GWW': np.float64(-0.014030136108877045), 'BEN': np.float64(0.1296938158094727), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.288712340454754)}"
50,1.2,8.0,20.0,-0.909982791733468,2.4957399301133307,-33.510086078159816,19,False,"{'R': np.float64(0.07682144845303385), 'GWW': np.float64(-0.014030136108877045), 'BEN': np.float64(0.10248096558369157), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.19198612833810846)}"
50,1.5,4.0,12.0,0.7991082807327543,-3.78238030467626,-6.174336740313572,12,False,"{'R': np.float64(0.07627144533051777), 'GWW': np.float64(-0.04605437496311249), 'BEN': np.float64(0.11037975966326563), 'MBIN': np.float64(-0.04050956075962542), 'VIAV': np.float64(-0.06013185523440778)}"
50,1.5,4.0,15.0,0.9479203100867362,-4.969971502122597,-6.174336740313572,11,False,"{'R': np.float64(0.05235340176284575), 'GWW': np.float64(-0.04605437496311249), 'BEN': np.float64(0.14173840469863674), 'MBIN': np.float64(-0.04050956075962542), 'VIAV': np.float64(-0.06013185523440778)}"
50,1.5,4.0,20.0,0.05705079379926704,-5.179271841749778,-6.174336740313572,11,False,"{'R': np.float64(0.05235340176284575), 'GWW': np.float64(-0.04605437496311249), 'BEN': np.float64(0.09719492888426329), 'MBIN': np.float64(-0.04050956075962542), 'VIAV': np.float64(-0.06013185523440778)}"
50,1.5,6.0,12.0,0.2834243867398034,-8.50100364035339,-8.59160499340553,12,False,"{'R': np.float64(0.07627144533051777), 'GWW': np.float64(-0.04605437496311249), 'BEN': np.float64(0.11037975966326563), 'MBIN': np.float64(-0.04050956075962542), 'VIAV': np.float64(-0.08591604993405533)}"
50,1.5,6.0,15.0,0.43223641609378527,-9.688594837799727,-8.59160499340553,11,False,"{'R': np.float64(0.05235340176284575), 'GWW': np.float64(-0.04605437496311249), 'BEN': np.float64(0.14173840469863674), 'MBIN': np.float64(-0.04050956075962542), 'VIAV': np.float64(-0.08591604993405533)}"
50,1.5,6.0,20.0,-0.45863310019368386,-9.897895177426907,-8.59160499340553,11,False,"{'R': np.float64(0.05235340176284575), 'GWW': np.float64(-0.04605437496311249), 'BEN': np.float64(0.09719492888426329), 'MBIN': np.float64(-0.04050956075962542), 'VIAV': np.float64(-0.08591604993405533)}"
50,1.5,8.0,12.0,-1.4341513779226234,-4.808092111564404,-17.179483816717664,12,False,"{'R': np.float64(0.07627144533051777), 'GWW': np.float64(-0.04605437496311249), 'BEN': np.float64(0.11037975966326563), 'MBIN': np.float64(-0.04050956075962542), 'VIAV': np.float64(-0.17179483816717667)}"
50,1.5,8.0,15.0,-1.2853393485686415,-5.995683309010742,-17.179483816717664,11,False,"{'R': np.float64(0.05235340176284575), 'GWW': np.float64(-0.04605437496311249), 'BEN': np.float64(0.14173840469863674), 'MBIN': np.float64(-0.04050956075962542), 'VIAV': np.float64(-0.17179483816717667)}"
50,1.5,8.0,20.0,-2.1762088648561106,-6.204983648637922,-17.179483816717664,11,False,"{'R': np.float64(0.05235340176284575), 'GWW': np.float64(-0.04605437496311249), 'BEN': np.float64(0.09719492888426329), 'MBIN': np.float64(-0.04050956075962542), 'VIAV': np.float64(-0.17179483816717667)}"
55,1.0,4.0,12.0,6.282603471372021,3.7238544611914106,-13.107559793060295,27,False,"{'R': np.float64(0.18543437839393517), 'GWW': np.float64(0.08115287168249119), 'BEN': np.float64(0.1566336222208209), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.09030540955223287)}"
55,1.0,4.0,15.0,6.207149969868704,9.612830109252672,-13.107559793060295,25,False,"{'R': np.float64(0.1816617033187693), 'GWW': np.float64(0.08115287168249119), 'BEN': np.float64(0.1566336222208209), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.09030540955223287)}"
55,1.0,4.0,20.0,8.356807201226442,10.136374110084336,-10.545504793876319,24,True,"{'R': np.float64(0.1816617033187693), 'GWW': np.float64(0.08115287168249119), 'BEN': np.float64(0.16127828731015548), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(0.012532786926319428)}"
55,1.0,6.0,12.0,5.6439678685904955,3.4841628891803182,-12.911564307660289,26,False,"{'R': np.float64(0.18543437839393517), 'GWW': np.float64(0.08115287168249119), 'BEN': np.float64(0.1566336222208209), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.12223718969130914)}"
55,1.0,6.0,15.0,5.568514367087178,9.373138537241578,-12.911564307660289,24,False,"{'R': np.float64(0.1816617033187693), 'GWW': np.float64(0.08115287168249119), 'BEN': np.float64(0.1566336222208209), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.12223718969130914)}"
55,1.0,6.0,20.0,7.60200075409625,9.956655728143994,-12.424419301473746,24,False,"{'R': np.float64(0.1816617033187693), 'GWW': np.float64(0.08115287168249119), 'BEN': np.float64(0.16127828731015548), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.025207535430190164)}"
55,1.0,8.0,12.0,2.779989020212512,2.8916815956480106,-27.25307766192101,26,False,"{'R': np.float64(0.18543437839393517), 'GWW': np.float64(0.08115287168249119), 'BEN': np.float64(0.1566336222208209), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.26543613211020833)}"
